reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,10,0,70,1,232.72404480003752,,232.7010961000342,232.72404480003752,233.71056939999107,233.71056939999107,233.72723269998096,234.39549999998417,l,0.6694276999915019,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,10,1,71,5,234.41830699995626,,234.39769200002775,234.41830699995626,235.40794139995705,235.40794139995705,235.4245852000313,236.19271889992524,t,0.7702310000313446,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,10,2,72,4,236.21805519994814,,236.19503840000834,236.21805519994814,237.2050190999871,237.2050190999871,237.22167859994806,238.1734120999463,t,0.9628771999850869,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,10,3,73,0,238.1978382000234,,238.17566960002296,238.1978382000234,239.18503389996476,239.18503389996476,239.20177149993833,239.85360839997884,l,0.6603390999371186,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,10,4,74,6,239.87723759992514,,239.8558197999373,239.87723759992514,240.86575999995694,240.86575999995694,240.8823684999952,242.81554370000958,t,1.9405396999791265,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,10,5,75,2,242.83936360001098,,242.81779240001924,242.83936360001098,243.82768859993666,243.82768859993666,243.84435699996538,244.72932499996386,t,0.8972977000521496,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,10,6,76,3,244.75378479994833,,244.7315310999984,244.75378479994833,245.7412777999416,245.7412777999416,245.75874509999994,246.54273210000247,t,0.7913209999678656,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,11,0,77,0,246.567057200009,,246.54503539996222,246.567057200009,247.55489179992583,247.55489179992583,247.57171779999044,248.00742479995824,l,0.4472702000057325,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,11,1,78,3,248.03361089993268,,248.0097179999575,248.03361089993268,249.01936569996178,249.01936569996178,249.03607309993822,250.55388339993078,t,1.520799099933356,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,11,2,79,2,250.5792066999711,,250.55614420003258,250.5792066999711,251.5651615000097,251.5651615000097,251.58189729996957,252.7997879999457,t,1.2194322999566793,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,11,3,80,6,252.8233704000013,,252.80216269998346,252.8233704000013,253.81157989997882,253.81157989997882,253.8283497999655,254.92922559997533,t,1.1070591000607237,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
